old_serial_numbers,product_name,unit_price,company_profit,unit,product_category,the_cost,retail_price,product_profit,product_description,storage,product_color,various_elements,length,extra_freight,lead_time,raw_material,minimum_order_quantity,supplier,supplier_contact_person,supplier_phone_number,supplier_fax_number,supplier_cell_phone,supplier_address,supplier_email,remark,supplier_bank_information,product_website
A008126,寬20公分束口袋專用：0.5公分黑繩60公分兩條,8.9,0.6,公分,A008,5.340,0,,,,,,,,,,,,,,,,,,,,
A008127,衛生紙袋專用：0.5公分黑繩73公分一條,5.407333,0.6,公分,A008,3.244,0,,,,,,,,,,,,,,,,,,,,
A006183,鎳色1.4公分超薄強力素面磁扣2組,18.66667,0.6,個,A006,11.2,0,,,,鎳色(磁鐵),S01B14MM強力磁扣(青古),,,,,,昌潤,,,,,,,,,A006183
A008128,衛生紙袋專用：0.5公分黑繩53公分一條,3.925833,0.6,公分,A008,2.356,0,,,,,,,,,,,,,,,,,,,,
A027164,現成內口袋：高17(-3)公分X寬14公分((300D)斜紋布加布襯)(口袋固定在上緣)(往下折3公分用),11.11667,0.6,個,A027,6.67,0,,布片高34*寬17(布3.09),,,,,,,,,麥歐,,,,,,,,,
A006184,(全部青古色)2.5公分活動日環一個+口形環1個+1.4公分超薄強力素面磁扣一組,13.5,0.6,個,A006,8.1,0,,1.6+0.9+5.6,,,5分活動日環(線徑2.5*內寬16mm*內高13mm),,,,,,昌潤,,,,,,,,,A006184
A004206,2.5公分多色PP織帶：160+10公分1條(造型直式側背包專用),11.33333,0.6,公分,A004,6.8,0,,一碼2.5元+運費200元，一公分0.04元,,多色,寬2.5公分,,,7-14天,PP,一碼2.5元,永富,,,,,,,,,A004206
A027165,貼式口袋高18公分X寬18公分(轉印600D防潑水)寬20X長38公分,11.45,0.6,個,A027,6.87,0,,布片高38*寬20對折車一圈翻過來壓線,,,,,,,,,麥歐,,,,,,,,,
A027166,6吋拉鍊口袋內布高38公分X寬18公分(轉印600D防潑水)寬20X長38公分,11.45,0.6,個,A027,6.87,0,,布片高38*寬20對折車一圈翻過來壓線,,,,,,,,,麥歐,,,,,,,,,
A027167,加耳朵的布：成品約高4.5X寬5.5公分(一對)(仿帆布10安),2.866667,0.6,個,A027,1.72,0,,布片高6.5*寬30一片(內含出血),,,,,,,,,,,,,,,,,,
A027168,加耳朵的布：高6X寬6公分耳朵(1對)(轉印600D防潑水),3.783333,0.6,個,A027,2.27,0,,布片高7.5*寬28一片,,,,,,,,,,,,,,,,,,
A019048,OP044-65*46公分,3.2,1,1個,A019,3.2,0,,一次要訂3000個,,,65*46*50,,,7-14天,塑膠,,田一塑膠工業股份有限公司,陳佳樑先生,02-2901-8335,02-29066283,,新北市新莊區新樹路69-60號1樓,,,月結,
A004207,2.5公分純棉平織背包帶70公分2條,37.56667,0.6,公分,A004,22.54,0,,#6128(棉本白)一碼12元，2.5CM寬+一公分0.161元(29.33+21.574),,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼11元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004207
A027169,護照套耳朵：高4X寬4公分自訂耳朵(1對)(轉印600D防潑水),8.183333,0.6,個,A027,4.91,0,,布片高5.5*寬20一片,,,,,,,,,,,,,,,,,,
A027170,護照套用口袋：左高12X寬9.5-右高8X寬9.5公分(轉印600D防潑水),11.1,0.6,個,A027,6.66,0,,布片高26*寬23一片,,,,,,,,,,,,,,,,,,
A004208,1.5公分特多人織帶(27公分1條),5.791667,0.6,公分,A004,3.475,0,,一公分0.139元,,多色,寬1.5公分,,,,特多,一碼12.5元,奐美貿易有限公司,李富國,02-25596622,,0931-673443,台北市大同區延平北路2段35號5樓,,,,A004208
A024249,袋類通用把手：長28X寬2公分二條(長95X寬3公分一條)(往下折5公分用)(10安仿帆布),27.43333,0.6,2條,A024,16.46,0,,(布片38X8-2條)5.45元(布片105X12)11.01元,,,,,,,,,,,,,,,,,,A024249
A004209,便當袋專用2.5公分多色PP織帶：40公分2條(剪44公分2條),5.866667,0.6,公分,A004,3.52,0,,一碼2.5元+運費200元，一公分0.04元,,多色,寬2.5公分,,,7-14天,PP,一碼2.5元,永富,,,,,,,,,A004209
A027171,護照套(網布)口袋：左高13X寬9.5-右高9X寬9.5公分(網布),3.5,0.6,個,A027,2.1,0,,布片高14*寬11.5一片(1.1)，布片高10*寬11.5一片(1)，135X90一碼75元可裁,,,,,,,,,,,,,,,,,,
A004210,(網布)護照套：包邊1.9公分特多人織帶(2條11.5公分),6.631667,0.6,公分,A004,3.979,0,,一碼15.5元，一公分0.173元,,,寬1.9公分,,,,特多,一碼15.5元,奐美貿易有限公司,,,,,,,,,A004210
A004211,護照套：(黑色)2.5公分魔鬼氈(勾面2.5公分)+(毛面7公分)公分一組,3.115,0.6,公分,A004,1.869,0,,一碼24元，一公分0.267元,,白色,寬2.5公分,,,7-14天,,一碼24元,昶祐有限公司,蔡淑麗小姐,02-25565561,02-25585977,9.22E+08,台北市大同區南京西路167巷17號,,,,A004211
A004212,護照套用：(黑色)鬆緊帶(寬0.9CM)22公分一條,1.166667,0.6,公分,A004,0.7,0,,一捲85元30碼(yds)，一公分0.032元,,黑色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004212
A004213,護照套用：(白色)鬆緊帶(寬0.9CM)22公分一條,1.026667,0.6,公分,A004,0.616,0,,一捲75元30碼(yds)，一公分0.028元,,黑色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004213
A004214,筆插用：2.5公分特多人織帶5公分1條,1.716667,0.6,公分,A004,1.03,0,,一公分0.206元,,多色,寬2.5公分,,,,特多,一碼18.5元,奐美貿易有限公司,李富國,02-25596621,,0931-673442,台北市大同區延平北路2段35號5樓,,,,A004214
A024250,單把手：長25X寬1.5公分一條(對折約12.5X1.5公分)(600D防潑水),2.333333,0.6,1條,A024,1.4,0,,布2.38(布片27X6),,,,,,,,,,,,,,,,,,A024250
A004215,織帶拉頭：1.5公分特多人織帶(8公分1條),1.853333,0.6,公分,A004,1.112,0,,一公分0.139元,,多色,寬1.5公分,,,,特多,一碼12.5元,奐美貿易有限公司,李富國,02-25596622,,0931-673443,台北市大同區延平北路2段35號5樓,,,,A004215
A027172,耳朵的布：(自訂耳)(高5X寬5公分耳朵)(1對)(轉印(300D)斜紋布),4.05,0.6,個,A027,2.43,0,,布片高6.5*寬24一片,,,,,,,,,,,,,,,,,,
A024251,袋類通用把手：長60X寬2.5公分二條((300D)斜紋布貼布襯),26.73333,0.6,2條,A024,16.04,0,,裁切2元+布26.76(布片62X10),,,,,,,,,,,,,,,,,,A024251
A024252,把手：長50X寬2.5公分二條(仿帆布6安高密)(往下折5公分用),28.93333,0.6,2條,A024,17.36,0,,裁切2元+布(布片60X10)2條,,,,,,,,,,,,,,,,,,A024252
A025068,客戶提供(3顆紅豆大小珠子),0.833333,0.6,1個,A025,0.5,0,,包0.5,,,,,,,,,,,,,,,,,,A025068
A002027,(壓縮好的枕心)45*45一顆,99.4,1,顆,A002,99.4,0,,一次訂100顆單價54(加10％)59.4+壓縮40,,白色,(壓縮好的枕心)45*45一顆,克,150,約7-14天,100％聚酯纖維,一次訂100顆,麗明有限公司,林小姐,02-82921194,02-82921195,,,,40*70公分成品洞口留21公分用9吋隱形拉鍊,,
A002028,(壓縮好的枕心)45*32一顆,79.6,1,顆,A002,79.6,0,,一次訂100顆單價36(加10％)39.6+壓縮40,,白色,(壓縮好的枕心)45*32一顆,克,150,約7-14天,100％聚酯纖維,一次訂100顆,麗明有限公司,林小姐,02-82921194,02-82921195,,,,40*70公分成品洞口留21公分用9吋隱形拉鍊,,
A002029,(壓縮好的枕心)32*32一顆,70,1,顆,A002,70,0,,一次訂100顆單價30(加10％)33+壓縮40,,白色,(壓縮好的枕心)32*32一顆,克,150,約7-14天,100％聚酯纖維,一次訂100顆,麗明有限公司,林小姐,02-82921194,02-82921195,,,,40*70公分成品洞口留21公分用9吋隱形拉鍊,,
A024253,單條背帶：長150X寬1.5公分一條(仿帆布6安高密)(可調整),18.43333,0.6,2條,A024,11.06,0,,布(布片160X6)1條,,,,,,,,,,,,,,,,,,A024253
A027173,橫式側背包塑膠布一片(高15X寬22公分專用),6.666667,0.6,個,A027,4,0,,布片高18*寬24一片,,,,,,,,,麥歐,,,,,,,,,
A024254,單條背帶：長150X寬1.5公分一條((300D)斜紋布貼布襯(可調整),25.81667,0.6,2條,A024,15.49,0,,布(布片160X6)1條,,,,,,,,,,,,,,,,,,A024254
A024255,單把手：長25X寬1公分一條(對折約12.5X1公分)((300D)斜紋布),2.683333,0.6,1條,A024,1.61,0,,布2.16(布片27X4),,,,,,,,,,,,,,,,,,A024255
A024256,單把手：長25X寬1公分一條(對折約12.5X1公分)(仿帆布6安高密),2.966667,0.6,1條,A024,1.78,0,,布2.16(布片27X4),,,,,,,,,,,,,,,,,,A024256
A006185,1公分提把用：(青古色)旋轉?1個,4.5,0.6,個,A006,2.7,0,,,,,7MM卡套旋轉?S230(2.7),,,,,,昌潤,,,,,,,,,A006185
A006186,1公分提把用：(銀色)旋轉?1個,4.5,0.6,個,A006,2.7,0,,,,,7MM卡套旋轉?S230(2.7),,,,,,昌潤,,,,,,,,,A006186
A003078,二條8吋YKK拉鍊(一般頭，3號齒，多色可選)約20.3公分,11.11,0.6,條,A003,6.666,6,,,,多色,8吋,約20.3公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A006187,(青古色)1.5公分D型環(2個),2.333333,0.6,個,A006,1.4,0,,,,,1.5D型環(0.7)X2,,,,,,昌潤,,,,,,,,,A006187
A006188,(銀色)1.5公分D型環(2個),2.333333,0.6,個,A006,1.4,0,,,,,1.5D型環(0.7)X2,,,,,,昌潤,,,,,,,,,A006188
A008129,寬20公分束口袋專用：0.3公分仿皮線-咖啡色60公分兩條,7.8,0.6,公分,A008,4.680,0,,,,,,,,,,,,,,,,,,,,
A027174,加尾巴的布：高5X寬4公分尾巴(仿帆布6安高密),2.6,0.6,個,A027,1.56,0,,布片高6*寬10一片,,,,,,,,,,,,,,,,,,
A004216,1.5公分特多人織帶(36公分2條),16.68,0.6,公分,A004,10.008,0,,一公分0.139元,,多色,寬1.5公分,,,,特多,一碼12.5元,奐美貿易有限公司,李富國,02-25596622,,0931-673443,台北市大同區延平北路2段35號5樓,,,,A004216
A019050,壓縮袋(厚度0.1MM),11,1,1個,A019,11,0,,麥歐的袋子厚度0.1MM,,,,,,7-14天,塑膠,,麗明有限公司,林小姐,02-82921194,02-82921195,,,,,,
A008130,掛畫專用：0.5公分白繩23公分4條,2.3,0.6,公分,A008,1.380,0,,,,,,,,,,,,,,,,,,,,
A008131,口罩專用：0.25公分黑色圓鬆緊帶35公分兩條,1.72,0.6,公分,A008,1.032,0,,一碼1.55元(永富)1公分0.0172,,,,,,,,,,,,,,,,,,
A006189,SA000-玉米棒(有鈴鐺),1.7,1,條,A006,1.7,,,,,多色,,約9公分,,20-30天,尼龍,一次5000條,大陸,shelly,2.86E+13,,,,,,,
A027175,加耳朵的布：高6X寬6公分耳朵(1對)(斜紋布加布襯),6.133333,0.6,個,A027,3.68,0,,布片高16*寬17一片,,,,,,,,,,,,,,,,,,
A024257,袋類通用把手：長44X寬2.5公分二條(10安仿帆布),15,0.6,2條,A024,9,0,,裁切2元+布7(布片44X10),,,,,,,,,,,,,,,,,,A024257
A024258,單把手：長29X寬1公分一條(對折約14.5X1公分)((300D)斜紋布),2.566667,0.6,1條,A024,1.54,0,,布1.54(布片31X4),,,,,,,,,,,,,,,,,,A024258
A027176,加耳朵的布：高5X寬5公分耳朵(1對)(轉印600D防潑水),2.616667,0.6,個,A027,1.57,0,,布片高6.5*寬24一片,,,,,,,,,,,,,,,,,,
A027177,1.5公分小吊耳：布片高5X寬5公分1片(轉印600D防潑水),0.65,0.6,個,A027,0.39,0,,布片高5*寬5一片,,,,,,,,,,,,,,,,,,
A004218,2.5公分寬魔鬼氈(白色)2.5公分一組,1.666667,0.6,公分,A004,1,0,,一碼24元，一公分0.3元,,白色,寬2.5公分,,,7-14天,,一碼24元,昶祐有限公司,蔡淑麗小姐,02-25565561,02-25585977,9.22E+08,台北市大同區南京西路167巷17號,,,,A004218
A006190,(青古色)1.5公分D型環(1個),1.166667,0.6,個,A006,0.7,0,,,,,1.5D型環(0.7),,,,,,昌潤,,,,,,,,,A006190
A006191,(銀色)1.5公分D型環(1個),1.166667,0.6,個,A006,0.7,0,,,,,1.5D型環(0.7),,,,,,昌潤,,,,,,,,,A006191
A006192,(黑鎳色)1.5公分D型環(1個),1.166667,0.6,個,A006,0.7,0,,,,,1.5D型環(0.7),,,,,,昌潤,,,,,,,,,A006192
A008132,0.5公分白繩(35公分兩條),1.75,0.6,公分,A008,1.050,0,,,,,,,,,,,,,,,,,,,,
A027178,加耳朵的布：高3X寬3公分自訂耳朵(1對)(仿帆布6安高密),1.85,0.6,個,A027,1.11,0,,布片高16*寬4.5一片,,,,,,,,,,,,,,,,,,
A027179,加尾巴的布：高6X寬4公分自訂尾巴(仿帆布6安高密),1.683333,0.6,個,A027,1.01,0,,布片高15*寬5一片,,,,,,,,,,,,,,,,,,
A027180,(杯墊)加耳朵的布：高4X寬4公分自訂耳朵(1對)(仿帆布6安高密),2.883333,0.6,個,A027,1.73,0,,布片高6*寬24.5一片,,,,,,,,,,,,,,,,,,
A027181,(杯墊)加耳朵的布：高6X寬5公分自訂耳朵(1對)(仿帆布6安高密),4.383333,0.6,個,A027,2.63,0,,布片高8*寬28一片,,,,,,,,,,,,,,,,,,
A027182,現成內口袋：高17(-3)公分X寬14公分(帆布6安高密)(口袋固定在上緣)(往下折4公分用),11.31667,0.6,個,A027,6.79,0,,布片高35*寬17,,,,,,,,,麥歐,,,,,,,,,
A027183,現成內口袋：高17(-3)公分X寬14公分(帆布10安)(口袋固定在上緣)(往下折4公分用),11.25,0.6,個,A027,6.75,0,,布片高35*寬17,,,,,,,,,麥歐,,,,,,,,,
A024259,袋類通用把手：長60X寬3公分二條(長110X寬3公分一條)(仿帆布6安高密),37.85714,0.7,2條,A024,26.5,0,,(布片70X10-2條)13.06元(布片120X12)13.44元,,,,,,,,,,,,,,,,,,A024259
A029029,客製背卡-寬11*高11cm/250磅銅西卡(雙面彩印)(羚邦授權代理商),4,0.6,無,A029,2.4,0,,2880元,,,,,,,,,,,,,,,,,,A029029
A029030,客製背卡-寬13.2*高11cm/250磅銅西卡(雙面彩印)(羚邦授權代理商),8,0.6,無,A029,4.8,0,,4020元,,,,,,,,,,,,,,,,,,A029030
A019051,(白-吊卡袋)12*14公分(羚邦授權代理商),1,1,1個,A019,1,0,,(1900個)代代相傳1425+30(代收費)+90(運費),一包75元(100個),,,https://www.bagbag.com.tw/product-detail-1427995.html,,7-14天,塑膠,,田一塑膠工業股份有限公司,陳佳樑先生,02-2901-8335,02-29066283,,新北市新莊區新樹路69-60號1樓,,,月結,
A029031,客製背卡-13.8*11.8cm/250磅銅西卡(雙面彩印)(羚邦授權代理商),4,1,無,A029,4,0,,普林,,,,,,,,,,,,,,,,,,A029031
A011017,伸縮線(150/2),0.92,0.6,克,A011,0.552,0,,一顆125元約1磅(1課0.276元),,尼龍線,,,,,,,台孟,,,,,,,,,A011017
A003079,(2個拉頭)60.5公分YKK尼龍拉鍊5號齒一條(switch包)高12.5x寬26.5x厚度2公分,50.7125,0.8,條,A003,40.57,0,,,,,,,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003080,(2個拉頭)48.5公分YKK尼龍拉鍊5號齒一條高12.5x寬18.5x厚度2公分,45.6125,0.8,條,A003,36.49,0,,,,,,,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A004219,switch包專用：1又2分之1包邊滾條-黑色96公分2條(高12.5x寬26.5x厚度2公分),14.93312,0.6,公分,A004,8.959872,0,,1公分0.046666,,黑色,,,,7-14天,,,介良,,,,,,,,,A004219
A008133,寬30公分束口袋專用：0.5公分黑繩85公分兩條,12.59333,0.6,公分,A008,7.556,0,,,,,,,,,,,,,,,,,,,,
A027184,加耳朵的布：高5X寬5公分耳朵(1對)(斜紋布),3.883333,0.6,個,A027,2.33,0,,布片高16*寬17一片,,,,,,,,,,,,,,,,,,
A024260,單條頸帶：長90X寬1.5公分一條(300D)斜紋布加紙襯(卡套用),13.78333,0.6,1條,A024,8.27,0,,布(布片92X6)1條,,,,,,,,,,,,,,,,,,A024260
A027185,1公分D環布：布片高4X寬4公分1片(300D)斜紋布加紙襯,0.833333,0.6,個,A027,0.5,0,,布片高4*寬4一片,,,,,,,,,,,,,,,,,,
A027186,加耳朵的布：高3X寬3公分自訂耳朵(1對)(300D)斜紋布,1.666667,0.6,個,A027,1,0,,布片高16*寬4.5一片,,,,,,,,,,,,,,,,,,
A024261,把手：長30X寬2.5公分二條(防潑水600D布)(往下折3.5公分用),8.966667,0.6,1條,A024,5.38,0,,布5.38(布片37X7)2條,,,,,,,,,,,,,,,,,,A024261
A019052,OP045-12*35公分,0.52,1,1個,A019,0.52,0,,一次要訂3000個,,,12*35+4,,,7-14天,塑膠,,田一塑膠工業股份有限公司,陳佳樑先生,02-2901-8335,02-29066283,,新北市新莊區新樹路69-60號1樓,,,月結,
A004220,(上下織帶)0.6公分特多人織帶織帶25公分1條(成品尺寸約高8X寬8公分),2.791667,0.6,公分,A004,1.675,0,,,,,,,,,,,,,,,,,,,,A004220
A027187,造型橫式側背包：加公版內夾層口袋(1大格+2小格)(轉印300D斜紋布)(高15X寬22公分),20.76667,0.6,個,A027,12.46,0,,布片高32*寬24,,,,,,,,,麥歐,,,,,,,,,
A027188,小吊耳：寬1.5X總長15公分仿帆布10安(造型餐墊用),2.066667,0.6,個,A027,1.24,0,,布片高17*寬6一片,,,,,,,,,,,,,,,,,,
A027189,小吊耳：寬1.5X總長15公分仿帆布6安高密(造型餐墊用),1.766667,0.6,個,A027,1.06,0,,布片高17*寬6一片,,,,,,,,,,,,,,,,,,
A027190,小吊耳：寬1.5X總長15公分防潑水600D布(造型餐墊用),1.816667,0.6,個,A027,1.09,0,,布片高17*寬6一片,,,,,,,,,,,,,,,,,,
A027191,(造型餐墊用)寬31.5X高6公分二片(現成斜紋布),4.666667,0.6,個,A027,2.8,0,,布片高6*寬31.5二片,,,,,,,,,麥歐,,,,,,,,,
A027192,加耳朵的布：高3X寬3公分自訂耳朵(1對)(仿麂皮布),2.35,0.6,個,A027,1.41,0,,布片高16*寬4.5一片,,,,,,,,,,,,,,,,,,
A027193,加尾巴的布：高6X寬4公分自訂尾巴(仿麂皮布),2.216667,0.6,個,A027,1.33,0,,布片高15*寬5一片,,,,,,,,,,,,,,,,,,
A004221,瓦斯罐套用：(白色)鬆緊帶(寬0.9CM)12公分一條,0.066667,0.6,公分,A004,0.04,0,,一捲75元30碼(yds),,白色,,,,7-14天,,,亞泰服裝材料有限公司,,,,,,,,,A004221
A027194,束口便當袋專用：高13公分X寬28公分-束口布(轉印300D斜紋布),25.36667,0.6,個,A027,15.22,0,,布片高30*寬30二片,,,,,,,,,,,,,,,,,,
A024262,4方形提袋用把手：長40X寬3公分二條((300D)斜紋布加布襯)(往下折5公分用),29.8,0.6,2條,A024,17.88,0,,(布片50X12-2條)+裁切2元,,,,,,,,,,,,,,,,,,A024262
A024263,4方形提袋用把手：長40X寬3公分二條(10安仿帆布)(往下折5公分用),22.46667,0.6,2條,A024,13.48,0,,(布片50X12-2條)+裁切2元,,,,,,,,,,,,,,,,,,A024263
A024264,塑膠插扣單把手寬1.5X長26公分(仿帆布6安高密)(往下折3.5公分用),4.816667,0.6,2條,A024,2.89,0,,布2.06(布片39X6)1條,,,,,,,,,,,,,,,,,,A024264
A027195,加耳朵的布：在高10X寬17公分內作圖包含出血(一對)(6安高密仿帆布)(成品約高8X寬15公分),18.4,0.6,個,A027,11.04,0,,布片高10*寬17，4片(內含出血),,,,,,,,,,,,,,,,,,
A003081,(DFW拉頭)5吋YKK拉鍊(一般頭，3號齒，多色可選)約12.7公分,5,0.6,條,A003,3,4,,一色最少50條，需要3-4周,,多色,5吋,約12.7公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003082,(DFW拉頭)6吋YKK拉鍊(一般頭，3號齒，多色可選)約15.25公分,5,0.6,條,A003,3,4,,一色最少50條，需要3-4周,,多色,6吋,,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A003083,(DFW拉頭)8吋YKK拉鍊(一般頭，3號齒，多色可選)約20.3公分,6.666667,0.6,條,A003,4,6,,一色最少50條，需要3-4周,,多色,8吋,約20.3公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A027196,加耳朵的布：高10X寬8公分耳朵(1對)(6安高密仿帆布),12.8,0.6,個,A027,7.68,0,,布片高12*寬10四片,,,,,,,,,,,,,,,,,,
A018030,長井字結-約43-45公分綁好後尺寸約35-38公分,6,0.7,條,A018,4.20,0,,,,多色,,45公分,,,,一次1000條,承新現貨,,,,,,,,,A018030
A025069,包裝：紙盒+包膜(寬13.2X高14.2X厚2公分)+客戶提供2個徽章,18.6,0.6,1個,A025,11.16,0,,紙盒7+上蓋2+包膜2+魔棒0.16,,,,,,,,,,,,,,,,,,A025069
A027197,束口便當袋專用：高13公分X寬28公分-束口布(現成斜紋布),10.8,0.6,個,A027,6.48,0,,布片高30*寬30二片,,,,,,,,,,,,,,,,,,
A013067,緹花側標成品尺寸高1.5X寬1.5公分600打(1.5X5-B),1.333333,0.75,片,A013,1,0,,,,4色,,,,,緹花,電腦生產專織、花帶、成衣商標,華中商標織造有限公司,吳先生,02-2998-0996,,0918-862418,新北市新莊區思源路94巷7號,frankyeh@livemail.tw,,,A013067
A008134,束口便當袋專用：0.5公分黑繩(65公分2條),7.222125,0.8,公分,A008,5.778,0,,,,,,,,,,,,,,,,,,,,
A004222,CD包專用：1又2分之1包邊滾條-黑色78公分2條(高12.5x寬26.5x厚度2公分),12.13333,0.6,公分,A004,7.28,0,,1公分0.046666,,黑色,,,,7-14天,,,介良,,,,,,,,,A004222
A003084,(2個拉頭)55公分YKK尼龍拉鍊5號齒一條(CD包)高15x寬16x厚度2公分,48.375,0.8,條,A003,38.7,0,,,,,,,120,一碼30元(一公分0.34)，拉頭一顆10元。,尼龍,碼裝,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A015008,(2克)貓薄荷(B級),6.666667,0.6,1公斤2000元，1克2元,A015,4,0,,,,,,,,,,1斤50元,米行,,,,,,,,,A015008
A015009,(2克)貓薄荷(C級),3.333333,0.6,1公斤950元，1克1元,A015,2,0,,,,,,,,,,1斤50元,米行,,,,,,,,,A015009
A019053,寬20X長25公分壓縮袋(厚度0.08MM),2.5,1,1個,A019,2.5,0,,(包裝購)(100個200元)麥歐的袋子厚度0.08MM,,,,,,7-14天,塑膠,,麗明有限公司,林小姐,02-82921194,02-82921195,,,,,,
A003085,二條(DFW拉頭)5吋YKK拉鍊(一般頭，3號齒，多色可選)約12.7公分,10,0.6,條,A003,6,4,,一色最少50條，需要3-4周,,多色,5吋,約12.7公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A027198,抽取式衛生紙袋專用吊耳：對折高5.5公分X寬1公分(轉印仿帆布6安高密),1.433333,0.6,個,A027,0.86,0,,布片高13*寬4,,,,,,,,,麥歐,,,,,,,,,
